Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,24.0,1,50,1,1,0,37322,152,277,0.0
1,22.0,1,28,0,1,1,43993,124,284,0.0
1,31.0,1,48,0,0,1,33120,163,244,1.0
1,36.0,1,17,0,0,1,32983,124,251,1.0
1,48.0,1,48,0,0,1,2630,124,201,0.0
0,66.0,1,11,0,0,1,35928,157,62,1.0
1,41.0,1,28,0,0,1,32909,61,184,0.0
1,59.0,1,29,0,0,1,33678,26,173,0.0
1,22.0,1,28,1,1,1,50512,163,59,0.0
1,25.0,1,15,1,1,0,47088,152,132,0.0
1,32.0,1,28,0,1,1,30611,124,253,0.0
1,28.0,1,28,0,1,1,29234,156,62,1.0
1,47.0,1,28,0,2,1,37625,157,168,0.0
0,46.0,1,0,0,0,1,2630,26,107,0.0
1,33.0,1,50,0,1,1,28169,154,27,1.0
0,80.0,1,48,0,0,1,2630,124,248,1.0
1,22.0,1,13,1,1,0,34065,152,167,0.0
0,32.0,1,8,1,1,0,35100,152,67,0.0
0,43.0,1,8,0,0,1,39056,7,242,1.0
0,40.0,1,46,0,0,1,30434,11,33,1.0
1,31.0,1,28,0,1,1,31931,154,136,1.0
1,46.0,1,46,0,0,1,37221,11,85,1.0
1,35.0,1,8,0,0,1,40145,124,259,1.0
1,68.0,1,28,0,0,1,41305,26,188,0.0
1,43.0,1,28,0,0,1,31178,20,297,1.0
1,24.0,1,29,1,1,0,40890,152,55,0.0
1,26.0,1,28,1,1,0,49662,152,23,0.0
1,49.0,1,28,0,0,1,48144,29,262,1.0
1,50.0,1,9,0,0,0,34221,124,157,0.0
0,40.0,1,28,0,0,1,51710,25,269,1.0
1,26.0,1,18,1,1,0,32892,152,226,0.0
1,57.0,1,41,0,0,1,32351,124,129,1.0
0,24.0,1,9,0,1,1,40500,152,141,0.0
0,25.0,1,36,1,1,0,41847,152,178,0.0
1,42.0,1,28,1,0,0,48135,26,50,0.0
1,51.0,1,1,1,0,0,2630,155,214,0.0
1,27.0,1,28,1,1,0,63567,152,131,0.0
0,35.0,1,28,0,0,1,2630,156,264,1.0
1,56.0,1,28,0,0,1,54114,26,54,1.0
1,51.0,1,48,1,0,0,2630,124,119,0.0
1,35.0,1,4,0,0,1,24773,124,77,1.0
1,43.0,1,11,0,0,1,16337,124,182,1.0
1,46.0,1,8,0,0,1,2630,124,156,1.0
0,59.0,1,28,0,2,1,37047,25,124,0.0
0,53.0,1,47,0,0,1,52602,16,237,1.0
0,27.0,1,9,1,1,0,39940,152,20,0.0
1,47.0,1,28,0,0,1,28994,124,131,1.0
0,34.0,1,28,0,0,1,32879,124,46,1.0
1,62.0,1,28,0,0,1,26219,26,94,0.0
1,40.0,1,28,0,0,1,39585,124,259,1.0
0,42.0,1,33,1,0,0,35422,124,97,0.0
1,42.0,1,47,0,0,1,2630,124,230,1.0
0,24.0,1,26,0,1,1,25327,152,215,0.0
0,62.0,1,28,0,0,1,54238,26,25,0.0
1,40.0,1,36,0,0,1,29832,156,286,1.0
0,47.0,1,28,0,0,1,78397,26,268,1.0
1,72.0,1,28,1,0,0,42145,26,280,0.0
1,41.0,1,8,0,0,1,45357,124,201,1.0
0,41.0,1,3,0,0,1,15380,26,297,1.0
0,33.0,1,28,1,0,0,45262,26,238,0.0
1,28.0,1,6,1,1,0,32875,152,238,0.0
0,66.0,1,28,0,0,1,33556,26,172,0.0
1,33.0,1,42,0,0,1,28654,124,207,1.0
0,24.0,1,3,1,1,0,21625,152,73,0.0
0,23.0,1,6,1,1,0,28585,152,108,0.0
0,40.0,1,46,0,0,1,2630,156,151,1.0
1,51.0,1,28,0,2,1,38426,26,154,1.0
0,63.0,1,8,0,0,1,2630,7,125,1.0
1,36.0,1,3,0,0,1,29193,124,204,1.0
0,68.0,1,28,0,0,1,2630,160,156,1.0
1,59.0,1,28,0,0,1,30548,26,128,1.0
0,24.0,1,20,0,1,1,2630,26,288,0.0
0,40.0,1,28,0,0,1,38977,26,30,0.0
0,36.0,1,28,0,0,1,31394,154,66,1.0
1,41.0,1,28,0,2,1,80435,26,16,1.0
1,25.0,1,6,1,1,0,31136,152,13,0.0
1,50.0,1,47,0,0,1,2630,156,176,1.0
0,23.0,1,47,0,1,1,36847,152,236,1.0
0,48.0,1,28,0,0,1,2630,156,296,1.0
1,65.0,1,28,0,0,1,73593,26,219,1.0
0,26.0,1,28,1,1,0,51625,151,80,0.0
1,78.0,1,28,0,2,1,36796,122,222,0.0
1,40.0,1,8,0,0,1,41461,29,136,1.0
1,28.0,1,28,1,0,0,2630,124,175,0.0
1,29.0,1,43,1,1,0,42424,152,206,0.0
0,20.0,1,26,0,1,1,38113,159,219,0.0
0,23.0,1,6,0,1,0,2630,151,162,0.0
1,80.0,1,28,1,0,0,47868,122,95,0.0
1,49.0,1,28,0,0,1,47681,26,202,1.0
0,24.0,1,15,0,1,1,37320,152,226,1.0
0,50.0,1,41,0,0,1,2630,156,207,1.0
0,46.0,1,15,0,0,1,30835,124,76,1.0
1,54.0,1,17,0,0,1,2630,26,257,0.0
1,45.0,1,30,0,0,1,32261,124,278,1.0
0,25.0,1,13,0,1,1,52466,152,104,1.0
1,48.0,1,32,1,0,0,2630,124,100,0.0
0,69.0,1,28,0,0,1,28780,26,49,0.0
0,22.0,1,14,0,1,1,50008,152,287,1.0
0,23.0,1,30,1,1,0,34614,152,183,0.0
0,45.0,1,28,0,0,1,36375,124,115,1.0
0,63.0,1,28,0,0,1,65893,26,298,1.0
0,64.0,1,28,0,0,1,41473,124,25,0.0
1,31.0,1,46,0,1,1,33195,152,120,1.0
1,54.0,1,3,0,0,1,2630,26,84,1.0
1,48.0,1,28,0,0,1,38422,124,140,1.0
1,35.0,1,46,0,0,1,2630,26,261,0.0
0,40.0,1,8,0,0,1,36473,124,68,0.0
1,31.0,1,35,1,1,0,26428,152,195,0.0
1,29.0,1,3,1,1,0,2630,160,65,0.0
1,49.0,1,28,0,0,1,38843,26,249,1.0
0,21.0,1,35,1,1,0,25814,152,53,0.0
0,21.0,1,8,0,1,1,39061,152,167,0.0
0,26.0,1,8,0,1,1,43935,152,179,1.0
1,37.0,1,23,0,0,1,16739,26,178,1.0
0,27.0,1,21,0,1,1,2630,156,290,1.0
1,22.0,1,28,0,1,1,50981,152,44,0.0
0,53.0,1,4,1,0,0,34043,124,275,0.0
0,31.0,1,28,1,0,0,25379,124,248,0.0
1,42.0,1,28,0,0,1,38449,124,254,0.0
1,69.0,1,36,1,0,0,36009,26,123,0.0
0,22.0,1,28,0,1,1,32051,152,199,1.0
1,20.0,1,41,1,1,1,2630,160,165,0.0
0,25.0,1,6,0,1,1,23094,152,55,1.0
1,31.0,1,11,0,0,1,2630,124,271,1.0
0,21.0,1,8,1,1,0,40297,152,42,0.0
1,39.0,1,46,0,0,1,22122,124,132,1.0
0,73.0,1,50,0,2,1,25316,3,42,0.0
0,48.0,1,8,0,0,1,46615,26,205,0.0
1,29.0,1,29,1,1,0,41841,152,140,0.0
0,57.0,1,3,1,0,0,36419,124,110,0.0
1,37.0,1,8,0,0,1,42741,124,233,1.0
0,41.0,1,28,0,0,1,37243,26,297,1.0
1,71.0,1,33,1,0,0,36334,124,83,0.0
0,23.0,1,4,0,1,1,36018,152,83,1.0
1,26.0,1,28,0,1,1,83590,122,280,1.0
0,35.0,1,33,0,0,1,24950,26,155,1.0
0,50.0,1,46,0,0,1,2630,157,135,0.0
1,39.0,1,29,0,0,1,30832,124,208,1.0
0,61.0,1,28,0,2,1,59237,24,164,1.0
0,52.0,1,28,0,0,1,42218,122,142,1.0
0,36.0,1,15,1,0,0,41884,152,52,0.0
1,42.0,1,47,0,0,1,30202,124,84,1.0
1,62.0,1,28,0,1,1,2630,26,277,1.0
0,42.0,1,8,1,0,0,40406,30,158,0.0
1,56.0,1,28,0,0,1,39461,124,209,1.0
1,32.0,1,41,0,0,1,29161,124,90,1.0
1,37.0,1,33,0,0,1,26459,163,100,1.0
0,22.0,1,41,1,1,0,37889,152,137,0.0
0,71.0,1,30,0,0,1,26219,124,223,1.0
1,69.0,1,8,0,2,1,35896,124,299,1.0
1,43.0,1,35,0,0,1,30892,26,196,1.0
1,48.0,1,28,0,2,1,50709,26,101,1.0
0,27.0,1,41,1,1,0,19896,152,195,0.0
1,22.0,1,29,1,1,0,29319,152,52,0.0
1,47.0,1,29,0,0,1,42482,124,205,0.0
0,27.0,1,10,1,1,0,2630,160,230,0.0
0,27.0,1,28,0,0,1,39874,163,154,1.0
0,50.0,1,35,0,0,1,27812,89,235,0.0
0,25.0,1,37,1,1,0,42980,152,181,0.0
1,25.0,1,9,0,1,1,41078,152,132,0.0
0,35.0,1,10,0,0,1,26350,152,14,0.0
1,53.0,1,39,0,0,1,29635,124,247,0.0
1,49.0,1,28,0,0,1,43392,124,142,1.0
1,47.0,1,28,0,0,1,42012,60,112,1.0
1,46.0,1,28,0,0,0,38613,124,127,0.0
0,40.0,1,28,0,0,1,2630,31,125,1.0
0,25.0,1,8,1,1,0,34843,152,186,0.0
1,76.0,1,8,0,0,1,43244,26,15,1.0
0,26.0,1,28,0,1,1,31079,152,225,1.0
1,37.0,1,28,0,0,1,41008,60,20,1.0
0,22.0,1,8,1,1,0,22799,152,292,0.0
1,50.0,1,23,0,0,1,35252,26,54,0.0
0,25.0,1,8,1,1,0,55015,152,249,0.0
1,49.0,1,50,1,0,1,40409,124,287,0.0
1,23.0,1,47,0,1,1,24536,160,42,0.0
0,31.0,1,15,0,1,1,31258,152,282,1.0
0,63.0,1,11,0,0,1,81087,124,284,1.0
1,46.0,1,41,0,0,1,31421,154,202,1.0
1,54.0,1,28,0,0,1,32565,26,169,1.0
1,35.0,1,41,0,0,0,32992,156,249,1.0
1,40.0,1,28,0,0,1,72971,124,13,1.0
1,42.0,1,24,0,0,1,2630,124,263,1.0
0,45.0,1,28,0,0,0,69856,122,152,0.0
1,51.0,1,28,0,0,1,56131,52,116,1.0
1,48.0,1,28,0,2,1,38033,122,100,1.0
0,21.0,1,12,1,1,0,2630,152,119,0.0
1,24.0,1,47,1,1,0,33466,152,267,0.0
0,61.0,1,39,1,0,0,2630,9,30,0.0
0,34.0,1,11,0,0,1,33565,157,81,1.0
0,52.0,1,28,0,0,1,49908,26,211,1.0
1,27.0,1,41,0,1,1,46776,26,93,1.0
1,40.0,1,50,0,0,1,2630,157,215,1.0
0,24.0,1,50,0,1,1,30161,152,285,1.0
1,53.0,1,47,0,2,1,32278,26,181,1.0
0,41.0,1,28,0,0,1,29798,124,105,1.0
1,28.0,1,50,1,1,0,43295,152,24,0.0
0,53.0,1,28,0,0,1,51218,124,99,0.0
1,48.0,1,28,0,0,1,35793,13,288,0.0
0,58.0,1,7,0,0,1,44515,124,182,1.0
1,67.0,1,28,0,0,1,44424,26,234,1.0
1,34.0,1,37,0,1,0,2630,156,221,1.0
0,25.0,1,28,1,1,0,25156,152,41,0.0
1,66.0,1,34,1,0,0,34285,124,265,0.0
1,22.0,1,13,1,1,0,31353,152,275,0.0
1,53.0,1,28,0,0,1,2630,26,247,1.0
0,35.0,1,33,0,0,1,27439,26,23,1.0
0,75.0,1,28,0,0,1,63243,26,280,0.0
1,21.0,1,3,0,1,1,28764,160,15,1.0
0,44.0,1,28,0,0,1,75763,124,157,1.0
1,69.0,1,28,0,0,1,31884,26,21,0.0
1,56.0,1,48,0,0,0,2630,26,42,0.0
1,44.0,1,47,0,0,1,63243,26,253,1.0
0,26.0,1,41,1,1,0,38747,152,166,0.0
1,46.0,1,28,1,0,0,27318,122,63,0.0
0,22.0,1,46,1,1,1,27951,152,161,0.0
0,70.0,1,43,1,0,0,2630,157,257,0.0
1,42.0,1,46,0,0,1,2630,11,248,1.0
0,45.0,1,28,0,0,1,40775,124,94,0.0
0,23.0,1,29,0,1,1,2630,152,281,0.0
0,24.0,1,47,0,1,1,2630,152,175,1.0
1,30.0,1,0,1,1,0,2630,122,203,0.0
1,64.0,1,28,0,0,1,32159,122,249,1.0
0,26.0,1,41,1,1,0,40115,152,154,0.0
1,43.0,1,45,0,0,0,27981,26,74,1.0
1,55.0,1,28,0,0,1,53078,26,80,0.0
0,24.0,1,2,0,1,0,2630,160,271,0.0
0,24.0,1,36,0,1,0,28945,152,138,0.0
1,39.0,1,28,1,0,0,33383,26,266,0.0
1,21.0,1,14,1,1,0,40451,152,204,0.0
0,52.0,1,23,0,0,1,39865,26,105,1.0
1,31.0,1,46,0,1,1,2630,152,38,1.0
0,46.0,1,28,0,0,1,2630,157,30,0.0
0,31.0,1,8,0,1,1,37976,26,194,1.0
1,54.0,1,28,0,0,1,2630,26,33,1.0
0,28.0,1,30,1,1,0,30072,152,169,0.0
1,27.0,1,30,1,1,0,25569,152,49,0.0
1,27.0,1,35,0,1,1,2630,124,71,1.0
1,24.0,1,25,0,1,1,28590,152,37,1.0
1,28.0,1,2,1,1,0,39633,152,110,0.0
1,22.0,1,11,1,1,0,49446,152,24,0.0
0,24.0,1,16,1,1,0,19197,151,187,0.0
0,42.0,1,41,0,0,1,35684,154,178,1.0
0,20.0,1,15,1,1,0,29488,160,199,0.0
1,45.0,1,28,0,0,1,53444,163,39,0.0
1,36.0,1,28,1,0,0,42881,122,135,0.0
1,34.0,1,34,0,0,1,38870,26,112,1.0
1,42.0,1,28,0,0,1,65788,26,292,1.0
1,24.0,1,38,0,0,1,33691,124,38,1.0
1,45.0,1,28,0,0,1,34510,124,243,1.0
1,45.0,1,28,0,0,1,60723,124,15,1.0
1,23.0,1,28,0,1,1,54351,26,192,1.0
1,53.0,1,28,0,0,1,42942,154,143,1.0
0,23.0,1,15,1,1,0,28107,152,179,0.0
1,31.0,1,28,0,1,1,31010,124,21,1.0
1,34.0,1,24,1,0,0,33408,124,299,0.0
0,31.0,1,30,1,1,0,28061,152,106,0.0
1,27.0,1,49,0,1,1,2630,156,113,1.0
1,52.0,1,7,0,0,1,40905,124,153,1.0
1,48.0,1,28,0,0,1,32783,124,253,1.0
1,24.0,1,36,0,1,1,2630,152,245,1.0
0,47.0,1,28,0,0,1,63309,122,217,1.0
0,37.0,1,28,0,0,1,44980,124,49,1.0
1,27.0,1,41,1,1,0,40844,152,297,0.0
1,26.0,1,45,1,1,0,24340,152,201,1.0
1,52.0,1,28,0,0,1,32720,124,63,1.0
1,44.0,1,41,1,0,0,35753,124,178,0.0
1,35.0,1,28,0,0,1,2630,158,189,1.0
1,44.0,1,41,0,0,1,35070,26,164,1.0
0,21.0,1,50,0,1,1,27785,160,36,0.0
1,40.0,1,25,0,0,1,31420,26,131,1.0
1,41.0,1,45,0,0,1,33438,124,23,0.0
1,55.0,1,38,0,0,1,29589,124,274,0.0
0,35.0,1,28,0,0,1,2630,26,266,0.0
1,50.0,1,36,0,2,1,2630,124,40,1.0
1,46.0,1,28,0,0,1,59813,26,243,1.0
1,52.0,1,52,0,0,1,37420,26,242,1.0
1,37.0,1,15,0,0,1,28556,154,136,0.0
1,43.0,1,28,0,0,1,58145,124,271,1.0
0,42.0,1,29,0,0,1,39553,124,82,1.0
1,24.0,1,28,0,1,1,42092,124,69,0.0
1,43.0,1,28,0,0,1,33374,124,57,1.0
1,31.0,1,9,0,2,1,2630,157,280,0.0
1,21.0,1,8,1,1,0,49007,160,106,0.0
0,34.0,1,28,0,0,1,32015,26,97,0.0
0,59.0,1,30,1,0,0,2630,152,185,0.0
0,29.0,1,30,1,1,0,23004,152,289,0.0
1,42.0,1,8,0,0,0,24224,154,66,0.0
1,40.0,1,28,0,0,1,2630,156,254,0.0
1,48.0,1,27,0,0,1,39810,124,47,1.0
0,34.0,1,35,1,1,0,34062,152,38,0.0
1,27.0,1,21,1,1,0,42304,152,181,0.0
1,39.0,1,48,0,0,1,2630,124,91,1.0
0,25.0,1,37,0,1,1,54037,160,76,1.0
1,69.0,1,28,0,0,1,2630,156,250,1.0
1,36.0,1,28,0,0,1,38242,124,229,1.0
0,37.0,1,48,0,0,1,2630,26,191,1.0
1,47.0,1,28,0,0,1,48873,124,276,1.0
0,23.0,1,13,0,1,1,27760,26,253,1.0
0,26.0,1,11,1,1,0,30072,152,110,0.0
1,32.0,1,0,0,1,1,44606,122,299,1.0
0,46.0,1,28,1,0,0,47948,26,136,0.0
0,30.0,1,33,1,1,0,28713,152,162,0.0
0,47.0,1,28,0,0,1,32876,26,288,0.0
0,48.0,1,15,0,0,1,34605,26,195,1.0
1,25.0,1,28,0,1,1,40431,152,289,1.0
0,33.0,1,33,0,0,1,27417,124,37,0.0
1,55.0,1,28,0,0,1,29047,156,262,0.0
1,52.0,1,38,0,0,1,28670,26,62,1.0
0,29.0,1,28,0,0,1,38071,26,11,1.0
0,32.0,1,11,1,1,0,29657,152,92,0.0
1,26.0,1,11,1,1,0,36732,152,146,0.0
0,80.0,1,46,0,0,1,30300,124,218,0.0
0,42.0,1,28,0,0,1,22857,124,215,1.0
1,46.0,1,48,0,0,1,2630,26,189,1.0
1,25.0,1,45,1,1,0,34559,152,86,0.0
1,36.0,1,12,1,0,0,2630,124,75,0.0
1,39.0,1,28,0,0,1,44582,55,93,0.0
1,50.0,1,28,0,0,1,35786,26,272,1.0
1,21.0,1,36,1,1,0,26709,160,286,0.0
0,50.0,1,28,0,2,1,31002,13,197,1.0
0,46.0,1,28,0,0,1,2630,26,163,1.0
0,46.0,1,28,0,0,1,25689,124,85,1.0
1,28.0,1,28,0,1,1,2630,156,103,0.0
1,47.0,1,28,0,0,1,69856,26,93,1.0
1,58.0,1,46,0,0,1,2630,26,52,1.0
1,23.0,1,12,1,1,0,2630,152,261,0.0
0,27.0,1,30,1,1,0,2630,152,203,0.0
0,69.0,1,28,0,0,1,64814,24,83,0.0
1,22.0,1,35,1,1,0,36527,152,213,0.0
1,32.0,1,28,0,1,1,21256,152,175,1.0
1,59.0,1,28,0,0,1,41270,26,89,0.0
1,35.0,1,35,0,0,1,37728,163,251,1.0
1,50.0,1,28,0,0,1,50992,26,58,0.0
0,43.0,1,30,1,0,0,21688,124,185,0.0
0,63.0,1,28,1,0,0,30035,26,42,0.0
0,48.0,1,28,0,0,1,2630,154,67,1.0
0,21.0,1,46,0,1,0,22487,160,216,0.0
0,54.0,1,11,1,0,0,36212,26,39,0.0
1,55.0,1,12,0,0,1,2630,26,204,1.0
0,48.0,1,28,0,0,1,23030,26,163,1.0
1,47.0,1,28,0,0,1,53624,26,77,1.0
1,49.0,1,40,0,0,1,35874,26,34,0.0
0,66.0,1,28,0,0,0,29477,26,64,0.0
1,58.0,1,28,0,0,1,2630,26,132,1.0
1,71.0,1,8,0,2,1,38298,26,175,1.0
0,24.0,1,15,0,1,1,23765,152,122,0.0
0,68.0,1,30,0,0,1,38275,124,128,1.0
0,23.0,1,11,1,1,0,34660,152,114,0.0
1,35.0,1,14,0,0,1,2630,157,183,1.0
1,65.0,1,39,0,0,1,25918,124,274,1.0
1,27.0,1,3,1,1,0,2630,152,160,0.0
1,55.0,1,28,0,2,1,63124,26,145,1.0
1,37.0,1,29,1,0,0,46161,31,39,0.0
1,40.0,1,28,1,0,0,66104,124,125,0.0
1,46.0,1,30,1,0,0,31836,152,72,0.0
1,41.0,1,3,0,0,1,23334,26,103,1.0
1,44.0,1,47,0,0,1,41598,122,100,1.0
1,58.0,1,28,0,0,1,49347,26,259,1.0
1,23.0,1,46,1,1,0,41197,152,23,0.0
1,21.0,1,46,1,1,0,24078,160,101,0.0
1,47.0,1,29,0,2,1,32357,124,64,1.0
0,20.0,1,37,0,1,1,18365,160,177,0.0
1,42.0,1,15,0,0,1,30858,124,204,1.0
1,41.0,1,28,0,0,1,29203,124,170,0.0
0,36.0,1,28,0,0,1,24096,124,149,1.0
1,55.0,1,28,0,0,1,47688,124,228,1.0
0,27.0,1,50,1,1,0,31772,152,271,0.0
0,45.0,1,8,0,0,1,2630,156,24,1.0
1,50.0,1,48,0,0,1,2630,124,293,1.0
0,23.0,1,28,0,1,1,41661,124,121,1.0
0,32.0,1,12,0,1,1,2630,152,260,1.0
1,34.0,1,19,0,0,1,40248,124,36,1.0
0,26.0,1,50,1,1,0,39101,152,42,0.0
1,48.0,1,28,0,0,1,49161,26,159,0.0
1,58.0,1,45,0,0,1,31652,30,189,1.0
0,58.0,1,28,1,0,0,39769,26,47,0.0
1,44.0,1,29,0,0,1,45146,26,78,1.0
1,71.0,1,32,0,0,1,2630,26,184,0.0
1,42.0,1,2,0,0,1,34032,124,22,1.0
0,38.0,1,30,0,0,1,2630,124,32,0.0
0,38.0,1,34,0,2,1,27791,26,72,1.0
1,21.0,1,46,1,1,0,24208,160,87,0.0
1,31.0,1,28,1,0,1,2630,157,117,0.0
0,29.0,1,28,0,0,1,23640,154,121,1.0
0,32.0,1,3,0,1,1,41879,26,18,1.0
0,42.0,1,36,0,0,1,2630,156,125,1.0
1,43.0,1,28,1,0,0,36923,26,80,0.0
0,23.0,1,29,1,1,0,61083,152,182,0.0
1,59.0,1,23,0,0,1,2630,26,272,1.0
0,39.0,1,3,1,0,0,2630,160,176,0.0
1,47.0,1,8,0,2,1,63606,124,167,1.0
0,50.0,1,28,0,0,1,71500,26,54,1.0
0,43.0,1,28,0,0,0,25531,124,232,0.0
0,22.0,1,15,0,1,1,28275,152,135,0.0
1,37.0,1,28,1,0,0,28936,60,149,0.0
1,24.0,1,29,0,1,1,41357,152,269,1.0
1,46.0,1,28,0,2,1,34558,26,162,1.0
1,44.0,1,46,1,0,0,29553,26,24,0.0
1,57.0,1,28,0,0,1,51106,26,286,1.0
0,25.0,1,36,0,1,0,35788,152,227,0.0
1,37.0,1,28,0,0,1,50800,124,165,1.0
1,58.0,1,28,0,0,1,35166,124,143,0.0
1,62.0,1,45,0,0,1,34693,26,274,0.0
1,41.0,1,28,0,0,1,42626,26,79,1.0
0,24.0,1,41,1,1,0,29257,152,291,0.0
0,45.0,1,28,0,0,1,2630,122,287,1.0
1,35.0,1,28,0,0,1,26216,26,80,1.0
0,50.0,1,38,0,0,1,2630,156,287,1.0
1,24.0,1,24,0,1,1,34455,26,149,0.0
0,27.0,1,28,0,1,1,65466,152,208,1.0
0,42.0,1,28,0,0,1,57896,155,138,1.0
0,21.0,1,36,1,1,0,38833,160,50,0.0
0,26.0,1,24,0,1,0,23373,152,124,0.0
0,41.0,1,28,0,0,1,34580,124,19,1.0
1,24.0,1,2,0,1,1,34314,152,170,1.0
1,35.0,1,30,0,0,1,2630,151,292,1.0
0,35.0,1,13,0,0,1,2630,124,168,0.0
0,29.0,1,28,0,1,1,34534,152,205,0.0
0,43.0,1,8,0,0,1,53767,26,274,1.0
0,20.0,1,45,0,1,1,28076,160,15,1.0
0,40.0,1,26,0,0,1,41702,26,212,1.0
1,25.0,1,45,1,1,0,2630,160,142,0.0
1,23.0,1,15,1,1,0,51051,152,136,0.0
0,33.0,1,36,0,1,1,37067,152,84,0.0
0,58.0,1,50,0,0,1,48441,8,214,0.0
1,62.0,1,28,0,0,1,42815,25,214,1.0
1,38.0,1,3,0,0,0,22681,124,189,0.0
0,21.0,1,28,0,0,1,2630,163,16,0.0
1,35.0,1,28,0,0,1,28157,26,201,1.0
0,24.0,1,41,0,1,0,24999,153,172,1.0
0,53.0,1,28,0,0,0,50361,52,29,0.0
1,21.0,1,46,0,1,1,2630,163,129,1.0
0,48.0,1,15,0,0,1,32219,156,196,0.0
0,29.0,1,18,0,0,1,28989,155,54,1.0
1,51.0,1,18,0,0,1,40399,124,20,1.0
1,40.0,1,28,0,0,1,31567,26,272,1.0
1,24.0,1,41,0,1,1,2630,152,248,1.0
1,72.0,1,8,0,0,1,43318,124,63,1.0
1,37.0,1,9,0,0,1,28786,152,175,1.0
0,25.0,1,11,1,1,0,24397,152,141,0.0
1,20.0,1,35,0,0,1,25609,163,212,1.0
0,66.0,1,45,0,0,1,2630,156,111,0.0
0,42.0,1,29,0,0,1,39939,124,242,0.0
0,26.0,1,8,1,1,0,29600,152,245,0.0
0,36.0,1,29,0,0,1,28121,155,161,1.0
1,27.0,1,8,1,1,0,52424,152,142,0.0
1,65.0,1,28,0,2,1,32250,26,206,1.0
0,44.0,1,28,0,0,1,43624,26,28,1.0
1,45.0,1,48,0,2,1,2630,124,60,0.0
1,42.0,1,28,0,0,1,34348,26,277,0.0
0,25.0,1,41,0,1,1,26005,152,120,0.0
1,48.0,1,43,0,0,1,22436,124,148,1.0
0,39.0,1,48,0,2,1,2630,156,94,0.0
1,63.0,1,8,0,0,1,45839,26,234,1.0
1,24.0,1,41,0,1,1,50053,152,215,0.0
0,21.0,1,41,0,0,1,40193,124,108,0.0
1,42.0,1,28,0,2,1,69023,124,139,0.0
0,48.0,1,28,0,0,1,52218,124,100,0.0
1,25.0,1,28,1,1,0,64726,152,226,0.0
1,40.0,1,8,0,0,1,25305,156,213,1.0
1,41.0,1,35,1,0,0,2630,124,112,0.0
0,24.0,1,46,0,1,1,25081,152,92,1.0
1,48.0,1,0,0,0,1,2630,124,109,1.0
0,51.0,1,8,0,0,1,53651,124,28,1.0
1,53.0,1,28,0,2,1,52785,26,184,0.0
0,30.0,1,41,0,1,1,18266,124,189,1.0
1,29.0,1,7,1,1,0,31614,160,221,0.0
0,22.0,1,37,0,1,1,21513,152,276,0.0
0,21.0,1,45,1,1,0,32770,152,190,0.0
0,42.0,1,28,0,0,1,65951,26,247,1.0
0,41.0,1,28,0,0,1,39933,122,216,0.0
1,55.0,1,29,0,0,1,41179,124,285,0.0
1,21.0,1,27,0,1,1,28207,152,17,1.0
0,26.0,1,28,1,1,0,39757,152,286,0.0
1,25.0,1,8,0,1,1,42080,152,96,0.0
1,48.0,1,30,0,0,1,20583,140,56,1.0
1,24.0,1,30,0,1,1,26300,152,176,0.0
1,29.0,1,29,0,0,1,35682,26,241,1.0
1,47.0,1,2,0,0,1,38950,163,217,1.0
0,22.0,1,30,1,1,0,38704,26,254,0.0
0,41.0,1,28,0,0,1,2630,124,70,0.0
0,37.0,1,41,1,0,0,35464,26,17,0.0
0,28.0,1,28,0,0,1,50580,124,61,1.0
0,21.0,1,26,0,1,1,2630,160,44,0.0
1,58.0,1,11,0,0,1,2630,26,197,1.0
1,60.0,1,7,0,0,1,2630,26,68,1.0
1,35.0,1,48,0,0,1,2630,26,237,1.0
0,28.0,1,37,0,1,1,30520,157,72,0.0
0,41.0,1,28,0,0,1,26722,125,286,1.0
1,38.0,1,28,0,0,1,22162,124,223,1.0
1,23.0,1,50,0,1,0,44968,152,169,0.0
0,34.0,1,37,0,0,1,2630,156,240,1.0
1,67.0,1,28,0,0,1,34438,26,239,0.0
1,41.0,1,46,0,0,1,38437,11,122,1.0
0,31.0,1,38,1,0,0,20064,124,271,0.0
0,68.0,1,41,0,0,1,32140,26,243,1.0
1,58.0,1,28,1,0,0,46856,26,297,0.0
1,39.0,1,28,0,0,1,35261,26,220,1.0
1,62.0,1,8,1,0,0,36454,26,79,0.0
1,33.0,1,41,0,0,1,45422,154,291,1.0
1,49.0,1,28,0,0,1,33728,124,220,1.0
0,49.0,1,28,0,2,1,30730,26,60,1.0
0,41.0,1,3,0,0,1,27826,26,26,0.0
0,22.0,1,6,0,1,1,62920,152,139,0.0
0,37.0,1,28,0,0,1,23122,122,152,1.0
0,23.0,1,28,1,1,0,30442,152,237,0.0
1,58.0,1,33,0,2,1,33027,26,71,1.0
1,38.0,1,28,0,0,1,41941,124,48,1.0
0,36.0,1,28,0,0,1,23433,122,56,1.0
1,74.0,1,12,0,0,1,28303,124,57,1.0
0,59.0,1,8,1,0,0,48447,152,31,0.0
1,40.0,1,29,0,0,1,2630,120,122,1.0
1,39.0,1,50,0,2,1,49373,26,178,0.0
1,41.0,1,28,0,0,1,43336,124,231,1.0
1,59.0,1,28,0,2,1,2630,158,43,1.0
